BrandID,PhotoID,PostURL,PhotoURL,PostDate,PostTime,DownloadDate,Type,Like,LikeAlbum,Comments,Comments_album,NumHashtags,Content,ContentWithoutLink,,1SNS,2brand,3model,31number,32face,33body,34modelposition,4background,5text,51words,52,53textposition,54promotingmessa,6brandname,61brandexpose,62,63brandposition,64brandvisib,65partofprod,66whproduct,7logo,71logoexposure,72,73logoposition,74logotype,75logovisib,76logopartofprod,8product,81productexpose,82,83productposition,9,10angle,11,12hashtag,12_1number,12_2_1content,12_2_2,12_2_3,12_2_4,12_2_5,12_2_6,13text,ContentWithoutLink2,13_2promo,13_3link
6,69,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10154057617434580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13886842_10154057617434580_7868770729407128009_n.jpg?_nc_cat=0&oh=a9fa3a99a9b6177799e7da5079a93ac1&oe=5BC4DAAA,2016-08-07,7:58:00,2018-05-26,photo,2300,,50,,0,"Elevated design, streamlined for the streets. TheThunderbolt Modern by Mike Cherman","Elevated design, streamlined for the streets. TheThunderbolt Modern by Mike Cherman",,1,6,1,1,2,2,"2,3,4,5,6,7,8,9",3,2,,,,,2,,,,,,,1,1,,"7,8,9",1,2,1,1,1,,"2,3,5,6,7,8,9",,3,,2,,,,,,,,1,"Elevated design, streamlined for the streets. TheThunderbolt Modern by Mike Cherman",2,2
6,70,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10154057615504580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13900271_10154057615504580_6860330088887321822_n.jpg?_nc_cat=0&oh=70b087ed99945554eaf1fcc64c55a4f0&oe=5B891BAA,2016-08-07,3:56:00,2018-05-26,photo,1000,,10,,0,Iconic lines for city strides. The Thunderbolt Modern by Saada Ahmed.,Iconic lines for city strides. The Thunderbolt Modern by Saada Ahmed.,,1,6,1,1,1,1,"5,6,7,8,9",3,2,,,,,2,,,,,,,1,1,,7,1,1,1,1,1,,"5,6,7,8,9",,3,,2,,,,,,,,1,Iconic lines for city strides. The Thunderbolt Modern by Saada Ahmed.,2,2
6,71,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10154054226749580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13932686_10154054226749580_6297176610879672121_n.jpg?_nc_cat=0&oh=32013dc0ff18e86c8b27fb56975e5c80&oe=5BC08E94,2016-08-05,11:50:00,2018-05-26,photo,476,,2,,0,Converse Rubber Tracks band Buscabulla have gone from openers to headliners! Hit the link to check the live stream as they take the stage at Converse Rubber Tracks Live Chile! (photo by SUPA KID) http://bit.ly/CRTLChile,Converse Rubber Tracks band Buscabulla have gone from openers to headliners! Hit the link to check the live stream as they take the stage at Converse Rubber Tracks Live Chile! (photo by SUPA KID) ,,1,6,1,2,1,2,"1,2,3,4,5,6,7,8,9",1,2,,,,,2,,,,,,,2,,,,,,,1,2,,"1,2,4,5,6,7,8,9",,4,,2,,,,,,,,1,Converse Rubber Tracks band Buscabulla have gone from openers to headliners! Hit the link to check the live stream as they take the stage at Converse Rubber Tracks Live Chile! (photo by SUPA KID) ,2,1
6,72,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153947706664580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13466043_10153947706664580_2418895209125878233_n.jpg?_nc_cat=0&oh=2cbbc1d9bcb3863e573c21ebbf5b0426&oe=5B8B9FB7,2016-07-01,0:15:00,2018-05-26,photo,2300,,121,,0,The key to classic comfort and modern style. The All Star Modern by Anna Bediones.,The key to classic comfort and modern style. The All Star Modern by Anna Bediones.,,1,6,1,1,1,1,"1,2,4,5,6,7,8",3,2,,,,,2,,,,,,,1,1,,5,1,1,1,1,1,,"1,2,4,5,6,7,8",,2,,2,,,,,,,,1,The key to classic comfort and modern style. The All Star Modern by Anna Bediones.,2,2
6,73,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153963061399580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13567213_10153963061399580_8718168092559350739_n.jpg?_nc_cat=0&oh=40c135c95de942589294557c085339fe&oe=5B854153,2016-06-30,5:23:00,2018-05-26,photo,1000,,27,,0,Taking a classic to new heights. The All Star Modern by Will Nichols.,Taking a classic to new heights. The All Star Modern by Will Nichols.,,1,6,1,1,1,1,"2,5,6,8,9",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,5,6,8,9",,4,,2,,,,,,,,1,Taking a classic to new heights. The All Star Modern by Will Nichols.,2,2
6,74,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153947704209580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13532961_10153947704209580_1513831358955842304_n.jpg?_nc_cat=0&oh=109322f99ae34c8b3ff82bcb9a5fd1ec&oe=5B8A7B2C,2016-06-29,21:15:00,2018-05-26,photo,993,,12,,0,Original inspiration to face the future. The All Star Modern by Ben Clement.,Original inspiration to face the future. The All Star Modern by Ben Clement.,,1,6,1,1,1,1,"2,5,6,8,9",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,5,6,8,9",,3,,2,,,,,,,,1,Original inspiration to face the future. The All Star Modern by Ben Clement.,2,2
6,75,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153947698044580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13529249_10153947698044580_5274502739342085076_n.jpg?_nc_cat=0&oh=5a877405c161edb1200d565ec3c1f544&oe=5B83CC88,2016-06-29,5:24:00,2018-05-26,photo,1200,,8,,0,All time icon. All city comfort. The All Star Modern by Karl Pierre.,All time icon. All city comfort. The All Star Modern by Karl Pierre.,,1,6,1,1,1,1,"2,4,5,6,8,9",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,4,5,6,8,9",,2,,2,,,,,,,,1,All time icon. All city comfort. The All Star Modern by Karl Pierre.,2,2
6,76,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153947694339580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13524460_10153947694339580_970507088813104622_n.jpg?_nc_cat=0&oh=e7098d9fcc8532cd2a1c95b4fb303fbc&oe=5BBCA10C,2016-06-28,4:21:00,2018-05-26,photo,1400,,27,,0,Elevating an icon. The All Star Modern by Sharmarke Abdi,Elevating an icon. The All Star Modern by Sharmarke Abdi,,1,6,1,1,2,2,"2,3,5,6,8,9",3,2,,,,,2,,,,,,,1,1,,5,1,1,1,1,1,,"2,3,5,6,8,9",,3,,2,,,,,,,,1,Elevating an icon. The All Star Modern by Sharmarke Abdi,2,2
6,77,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153954388114580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13450746_10153954388114580_699234407478412635_n.jpg?_nc_cat=0&oh=a4c7dfad98dcb4cfc6cb217149cac932&oe=5BC10E4E,2016-06-26,20:35:00,2018-05-26,photo,531,,11,,0,We're at Glastonbury with Years & Years. Tune into our Snapchat today and see the festival through their eyes.,We're at Glastonbury with Years & Years. Tune into our Snapchat today and see the festival through their eyes.,,1,6,1,12,1,1,"1,2,4,5,6,7,8,9",2,2,,,,,2,,,,,,,1,1,,8,1,1,1,1,1,,"1,2,4,5,6,7,8,9",,4,,2,,,,,,,,1,We're at Glastonbury with Years & Years. Tune into our Snapchat today and see the festival through their eyes.,2,2
6,78,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153947679824580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13528796_10153947679824580_5801841046803440182_n.jpg?_nc_cat=0&oh=6a8436f06a894e9cbc83eb8251feeecc&oe=5B8214AC,2016-06-26,1:13:00,2018-05-26,photo,602,,5,,0,The future hangs in the balance. The All Star Modern by Ja Tecson. ,The future hangs in the balance. The All Star Modern by Ja Tecson. ,,1,6,1,1,1,1,"2,5,6,8,9",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,5,6,8,9",,4,,2,,,,,,,,1,The future hangs in the balance. The All Star Modern by Ja Tecson. ,2,2
6,79,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153947678464580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13466248_10153947678464580_732441546759124443_n.jpg?_nc_cat=0&oh=2ca80eaf258cbb32775465d0485bcc58&oe=5B85A823,2016-06-25,3:12:00,2018-05-26,photo,2100,,21,,0,"Break the mold, just by lacing up. The All Star Modern by Chris Carson.","Break the mold, just by lacing up. The All Star Modern by Chris Carson.",,1,6,1,1,1,1,"1,2,4,5,7,8",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,4,5,7,8",,3,,2,,,,,,,,1,"Break the mold, just by lacing up. The All Star Modern by Chris Carson.",2,2
6,80,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153950889709580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13423907_10153950889709580_6165392790825611279_n.jpg?_nc_cat=0&oh=931391c37955ef50cb4eee1e731520d0&oe=5B76D962,2016-06-25,0:26:00,2018-05-26,photo,937,,14,,0,HBD Chuck Taylor!,HBD Chuck Taylor!,,1,6,1,1,1,2,"2,4,5,6,7,8,9",3,2,,,,,1,1,,5,2,1,1,2,,,,,,,1,1,,"4,5,7,8",,3,,2,,,,,,,,1,HBD Chuck Taylor!,2,2
6,81,https://www.facebook.com/converse/videos/10153950203819580/,https://www.facebook.com/converse/videos/10153950203819580/,2016-06-24,23:00:00,2018-05-26,video,763,,61,,1,Joe Trohman from Fall Out Boy testing out his Converse All Wah. #chuckhack,Joe Trohman from Fall Out Boy testing out his Converse All Wah. #chuckhack,,1,6,1,1,1,1,"2,5,8",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,5,8",,2,,1,1,0,0,0,0,0,1,1,Joe Trohman from Fall Out Boy testing out his Converse All Wah. #chuckhack,2,2
6,82,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153947675649580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13532811_10153947675649580_2422240036195145169_n.jpg?_nc_cat=0&oh=88b92bf8247130a2d22c40a2d362e5e8&oe=5B8BB62D,2016-06-24,5:11:00,2018-05-26,photo,552,,8,,0,Comfort to call your shots. The All Star Modern by Marat Shaya.,Comfort to call your shots. The All Star Modern by Marat Shaya.,,1,6,1,1,1,1,"1,4,5,7,8",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,4,5,7,8",,3,,2,,,,,,,,1,Comfort to call your shots. The All Star Modern by Marat Shaya.,2,2
6,83,https://www.facebook.com/converse/videos/10153945328434580/,https://www.facebook.com/converse/videos/10153945328434580/,2016-06-23,1:15:00,2018-05-26,video,5600,,1800,,0,"Introducing the Converse All Wah. The latest Converse Chuck Hack and first ever fully functional wah-wah pedal in a sneaker, prototyped by Critical Mass, designed by CuteCircuit and officially road tested by J.Mascis of Dinosaur Jr.","Introducing the Converse All Wah. The latest Converse Chuck Hack and first ever fully functional wah-wah pedal in a sneaker, prototyped by Critical Mass, designed by CuteCircuit and officially road tested by J.Mascis of Dinosaur Jr.",,1,6,1,1,2,2,"2,3,5,6,7,8,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,3,5,6,7,8,9",,3,,2,,,,,,,,1,"Introducing the Converse All Wah. The latest Converse Chuck Hack and first ever fully functional wah-wah pedal in a sneaker, prototyped by Critical Mass, designed by CuteCircuit and officially road tested by J.Mascis of Dinosaur Jr.",2,2
6,84,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153940388384580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13428416_10153940388384580_348048075082394141_n.jpg?_nc_cat=0&oh=59afe1c5d02b30c3eafb89bcc1d1dc20&oe=5BC07EE5,2016-06-21,1:06:00,2018-05-26,photo,1200,,,,0,Visuals By Pierre gives you a closer look at an upgraded classic,Visuals By Pierre gives you a closer look at an upgraded classic,,1,6,1,1,2,2,"1,2,3,4,5,6,9",3,2,,,,,2,,,,,,,1,1,,"3,5",1,1,1,1,1,,"1,2,3,4,5,6,9",,1,,2,,,,,,,,1,Visuals By Pierre gives you a closer look at an upgraded classic,2,2
6,85,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153932731809580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13428610_10153932731809580_1261968614921939579_n.jpg?_nc_cat=0&oh=0d10be508b326dde97761a49bf2e91ad&oe=5BC504F1,2016-06-18,1:04:00,2018-05-26,photo,771,,5,,0,Terry Mclaughlin stands out on the court with the All Star Modern.,Terry Mclaughlin stands out on the court with the All Star Modern.,,1,6,1,1,2,1,"2,4,5,6,7,8,9",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,4,5,6,7,8,9",,3,,2,,,,,,,,1,Terry Mclaughlin stands out on the court with the All Star Modern.,2,2
6,86,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153879443599580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13241279_10153879443599580_6953739169843346021_n.jpg?_nc_cat=0&oh=9e6253e7bae5ce1f2651d559c68efc3c&oe=5B78F99C,2016-05-25,20:30:00,2018-05-26,photo,978,,30,,0,Tune into our Snapchat now as freerunner Jason Paul is showing his way of getting around Frankfurt.,Tune into our Snapchat now as freerunner Jason Paul is showing his way of getting around Frankfurt.,,1,6,1,1,1,1,"1,2,3,4,5,6,8,9",3,2,,,,,2,,,,,,,1,1,,3,1,1,1,1,1,,"1,2,3,4,5,6,8,9",,4,,2,,,,,,,,1,Tune into our Snapchat now as freerunner Jason Paul is showing his way of getting around Frankfurt.,2,2
6,87,https://www.facebook.com/converse/videos/10153845776629580/,https://www.facebook.com/converse/videos/10153845776629580/,2016-05-10,0:11:00,2018-05-26,video,1500,,70,,0,"Light and breathable, for when the warm weather hits. The Chuck Taylor Woven Collection.","Light and breathable, for when the warm weather hits. The Chuck Taylor Woven Collection.",,1,6,2,,,,,1,2,,,,,1,2,,"1,2",1,1,6,1,1,,"1,2",3,,1,1,1,,"1,2,3,4,5,6,7,8,9",,3,,2,,,,,,,,1,"Light and breathable, for when the warm weather hits. The Chuck Taylor Woven Collection.",2,2
6,88,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153824181139580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13100864_10153824181139580_5542682273957514189_n.jpg?_nc_cat=0&oh=56fa7dc2e1261afe684e739edfea2fbb&oe=5BBBB845,2016-05-01,0:00:00,2018-05-26,photo,366,,12,,0,"Last year we commissioned artists for the Lovejoy Art Program and we’ve proudly displayed their work at the Converse World Headquarters in Boston for the past year. The artwork is now available for auction on Paddle8, with all proceeds benefiting Artists For Humanity, providing underserved youth with exposure and employment in the arts. Hit the link in to see (Gardens: 2 by Josie Morway)","Last year we commissioned artists for the Lovejoy Art Program and we’ve proudly displayed their work at the Converse World Headquarters in Boston for the past year. The artwork is now available for auction on Paddle8, with all proceeds benefiting Artists For Humanity, providing underserved youth with exposure and employment in the arts. Hit the link in to see (Gardens: 2 by Josie Morway)",,1,6,2,,,,,3,2,,,,,2,,,,,,,2,,,,,,,2,,,,,3,,2,,,,,,,,1,"Last year we commissioned artists for the Lovejoy Art Program and we’ve proudly displayed their work at the Converse World Headquarters in Boston for the past year. The artwork is now available for auction on Paddle8, with all proceeds benefiting Artists For Humanity, providing underserved youth with exposure and employment in the arts. Hit the link in to see (Gardens: 2 by Josie Morway)",2,2
6,89,https://www.facebook.com/converse/videos/10153821214954580/,https://www.facebook.com/converse/videos/10153821214954580/,2016-04-28,17:09:00,2018-05-26,video,543,,14,,1,"Our latest #chuckhack looks at the Kuduro music scene, helping one of their leading Djs get instant feedback by mapping the real-time movement of dancers to his tracks.","Our latest #chuckhack looks at the Kuduro music scene, helping one of their leading Djs get instant feedback by mapping the real-time movement of dancers to his tracks.",,1,6,1,1,2,1,"2,5,6,8",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"5,8",,4,,1,1,0,0,0,0,0,1,1,"Our latest #chuckhack looks at the Kuduro music scene, helping one of their leading Djs get instant feedback by mapping the real-time movement of dancers to his tracks.",2,2
6,90,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153808988784580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/13083241_10153808988784580_5255534690339458395_n.jpg?_nc_cat=0&oh=68bd28ed0d3563d3d6adea9f10cb1728&oe=5B89CA25,2016-04-23,2:05:00,2018-05-26,photo,916,,31,,0,AlunaGeorge is taking us around Coachella for the next 24 hours. Tune into our Snapchat for full access.,AlunaGeorge is taking us around Coachella for the next 24 hours. Tune into our Snapchat for full access.,,1,6,1,1,1,1,"1,2,3,4,5,6,8",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"1,2,3,4,5,6,8",,3,,2,,,,,,,,1,AlunaGeorge is taking us around Coachella for the next 24 hours. Tune into our Snapchat for full access.,2,2
6,91,https://www.facebook.com/converse/videos/10153802332169580/,https://www.facebook.com/converse/videos/10153802332169580/,2016-04-20,0:55:00,2018-05-26,video,464,,22,,1,Jon Jacobsen is #ReadyForMore frames.,Jon Jacobsen is #ReadyForMore frames.,,1,6,1,4,1,1,"3,4,5,6,7,8,9",4,2,,,,,2,,,,,,,2,,,,,,,1,1,,"3,4,5,6,7,8,9",,6,,1,1,0,0,0,0,0,1,1,Jon Jacobsen is #ReadyForMore frames.,2,2
6,92,https://www.facebook.com/converse/videos/10153757241764580/,https://www.facebook.com/converse/videos/10153757241764580/,2016-04-01,1:08:00,2018-05-26,video,397,,19,,1,"Are you #readyformore vertigo? Urban climbers Ontheroofs take the Chuck II Reflective Camo to new heights, literally, by climbing Moscow’s infamous Mercury Tower. Brace yourself and experience the intensity of their 1100 ft climb. Experience the full climb here: http://bit.ly/CIIOTR","Are you #readyformore vertigo? Urban climbers Ontheroofs take the Chuck II Reflective Camo to new heights, literally, by climbing Moscow’s infamous Mercury Tower. Brace yourself and experience the intensity of their 1100 ft climb. Experience the full climb here: ",,1,6,2,,,,,3,2,,,,,2,,,,,,,2,,,,,,,2,,,,,2,,1,1,0,0,0,0,0,1,1,"Are you #readyformore vertigo? Urban climbers Ontheroofs take the Chuck II Reflective Camo to new heights, literally, by climbing Moscow’s infamous Mercury Tower. Brace yourself and experience the intensity of their 1100 ft climb. Experience the full climb here: ",2,1
6,93,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153745423459580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/12243072_10153745423459580_4990569934255471931_n.jpg?_nc_cat=0&oh=4fc317a11f772dbc0350a622e9eb19b2&oe=5B818862,2016-03-29,0:43:00,2018-05-26,photo,502,,13,,1,Jesse Boykins III & The Beauty Created is #readyformore action.,Jesse Boykins III & The Beauty Created is #readyformore action.,,1,6,1,1,1,1,"2,3,5,6,9",2,2,,,,,2,,,,,,,2,,,,,,,1,1,,"2,3,5,6,9",,4,,1,1,0,0,0,0,0,1,1,Jesse Boykins III & The Beauty Created is #readyformore action.,2,2
6,94,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153729739239580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/942539_10153729739239580_5922022496119950867_n.jpg?_nc_cat=0&oh=3c4eeed25124b4d90ad9437b48f8d9ad&oe=5BBCDEDB,2016-03-26,2:48:00,2018-05-26,photo,555,,15,,1,dumbfoundead is ready for anything. #readyformore,dumbfoundead is ready for anything. #readyformore,,1,6,1,1,1,1,"2,3,4,5,6,7,8,9",3,2,,,,,2,,,,,,,1,1,,8,3,1,1,1,1,,"2,3,4,5,6,7,8,9",,4,,1,1,0,0,0,0,0,1,1,dumbfoundead is ready for anything. #readyformore,2,2
6,95,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153705548734580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/10404148_10153705548734580_4552321725425644201_n.jpg?_nc_cat=0&oh=20f669f31b2eb43b760bb0506ea161ff&oe=5B762DA8,2016-03-17,22:02:00,2018-05-26,photo,3200,,91,,0,Get lucky.,Get lucky.,,1,6,2,,,,,2,2,,,,,2,,,,,,,2,,,,,,,1,2,,"5,6,8,9",,3,,2,,,,,,,,1,Get lucky.,2,2
6,96,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153685333414580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/12803012_10153685333414580_6823924027475224509_n.jpg?_nc_cat=0&oh=a2cdfb7be3a5d7367341e79748191b88&oe=5B825E57,2016-03-12,2:31:00,2018-05-26,photo,714,,11,,1,Eli Reed is #ReadyForMore challenges.,Eli Reed is #ReadyForMore challenges.,,1,6,1,1,1,1,"4,5,7,8",3,2,,,,,2,,,,,,,2,,,,,,,1,1,,"4,5,7,8",,4,,1,1,0,0,0,0,0,1,1,Eli Reed is #ReadyForMore challenges.,2,2
6,97,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153665130004580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/12804798_10153665130004580_8676357992308270794_n.jpg?_nc_cat=0&oh=daf7ec0933710a2fc128ce3ace6e9427&oe=5B8EE085,2016-03-04,2:10:00,2018-05-26,photo,490,,6,,1,Mike Cherman is ready to stand out. Follow his journey today on the Converse Snapchat. #ReadyForMore,Mike Cherman is ready to stand out. Follow his journey today on the Converse Snapchat. #ReadyForMore,,1,6,1,1,1,1,"2,5,8",3,2,,,,,2,,,,,,,1,1,,8,1,1,1,1,1,,"2,5,8",,4,,1,1,0,0,0,0,0,1,1,Mike Cherman is ready to stand out. Follow his journey today on the Converse Snapchat. #ReadyForMore,2,2
6,98,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153662993219580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/12141512_10153662993219580_5956464881290932739_n.jpg?_nc_cat=0&oh=40d5afb1fd6d72ff01328e0cbaff203c&oe=5B83D38B,2016-03-03,2:15:00,2018-05-26,photo,348,,5,,0,Lee Spielman is ready to drop in. Get a behind the scenes look at the action when he takes over our Snapchat today.,Lee Spielman is ready to drop in. Get a behind the scenes look at the action when he takes over our Snapchat today.,,1,6,1,1,2,1,8,3,2,,,,,2,,,,,,,2,,,,,,,1,1,,8,,2,,2,,,,,,,,1,Lee Spielman is ready to drop in. Get a behind the scenes look at the action when he takes over our Snapchat today.,2,2
6,99,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153658780314580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/12801332_10153658780314580_7368447226459934315_n.jpg?_nc_cat=0&oh=32ba7497404b5a153bdf78ff3504ba19&oe=5BC04393,2016-03-01,1:08:00,2018-05-26,photo,5100,,39,,0,"It's Leap Day, might as well jump! (photo by Instagram user @y_joooon)","It's Leap Day, might as well jump! (photo by Instagram user @y_joooon)",,1,6,1,1,1,1,"1,2,3,4,5,8,9",3,2,,,,,2,,,,,,,1,1,,5,3,1,1,1,1,,"1,2,3,4,5,8,9",,4,,2,,,,,,,,1,"It's Leap Day, might as well jump! (photo by Instagram user @y_joooon)",2,2
6,100,https://www.facebook.com/converse/photos/a.338121134579.151554.23402039579/10153652554149580/?type=3&theater,https://scontent-icn1-1.xx.fbcdn.net/v/t1.0-9/12795532_10153652554149580_566325402971149315_n.jpg?_nc_cat=0&oh=5463d73ebe91d770432978931182b3a1&oe=5B7E4EE6,2016-02-27,3:51:00,2018-05-26,photo,551,,10,,0,"We're on Snapchat! Add us for a back stage pass to events, products, & Converse around the world! http://bit.ly/ConverseSC","We're on Snapchat! Add us for a back stage pass to events, products, & Converse around the world! ",,1,6,2,,,,,1,1,5,,"7,8,9",2,1,1,,8,2,2,,1,1,,5,1,2,2,2,,,,,3,,2,,,,,,,,1,"We're on Snapchat! Add us for a back stage pass to events, products, & Converse around the world! ",2,1
